xcoord,ycoord,dna_cluster
748.67,2039.31,0
789.75,2276.105,2
2187.12,2490.28,1
1042.73,1278.03,2
1447.81,927.615,1
1086.15,1913.6,1
2789.475,1790.1,1
2132.195,1069.055,0
1034.02,2605.915,0
1246.375,2703.935,2
1859.52,3251.69,0
1266.005,1365.715,2
1340.17,882.31,0
1272.505,1707.94,1
2796.625,3036.54,0
1073.54,2357.095,2
3435.965,2539.42,0
2013.31,1426.1,2
2842.255,1902.485,2
930.215,2846.09,0
1588.86,2308.215,2
2756.91,2144.87,1
1791.725,1219.985,1
1718.015,3225.43,0
882.375,2251.99,2
1771.705,1145.365,0
1891.76,3051.75,3
2247.83,2340.325,0
1475.305,2732.275,2
920.4,1322.88,0
2419.04,1559.805,0
1931.8,1577.94,1
2558.92,1399.06,2
2751.515,2400.905,3
1595.23,2904.07,1
3294.07,2678.585,0
1850.81,3089.19,0
3396.77,1844.96,1
2326.87,2931.045,3
1411.345,911.365,0
2272.53,3223.675,0
3358.42,2525.705,0
1747.655,2951.065,1
2701.01,2019.81,1
1715.545,781.69,0
2004.47,1671.345,1
1901.835,582.0945,1
1862.445,1511.12,1
1709.435,2977.78,0
2111.98,1278.745,0
1222.52,2273.57,2
1719.51,1813.11,1
1059.24,1921.14,1
1143.155,1346.085,2
2500.29,1419.21,2
1671.02,1479.985,2
1932.58,536.8675,1
2893.15,2661.62,1
1046.955,1860.755,2
885.3,1138.085,1
2245.1,640.3475,1
2417.025,1138.215,2
3172.845,1388.01,1
3264.95,1545.05,2
1769.3,3244.54,0
1686.23,1249.625,1
2176.2,2745.34,3
2408.705,747.825,2
2784.925,2631.395,3
3181.36,2981.095,0
2280.785,971.62,1
2109.445,2038.79,1
2975.44,2915.64,0
2428.4,1504.23,2
2157.61,2179.84,0
3295.63,2630.16,0
1151.865,2632.89,2
1161.03,3151.005,0
3353.48,2258.165,2
3194.75,2754.57,0
2824.25,2727.465,3
1467.245,2220.27,2
1700.725,578.8315,2
1918.41,2676.31,1
1642.94,1314.495,2
1157.65,2436.2,2
2112.37,1147.835,2
1413.165,1328.34,1
1552.135,1344.72,2
3161.99,2836.015,0
1518.855,2271.23,2
1175.72,1245.01,1
1885.325,1607.32,1
2958.215,2137.135,2
1962.155,2699.125,1
1946.425,1671.605,1
1171.495,1730.69,1
2185.3,2291.445,1
1837.03,1826.5,1
1303.77,2268.955,2
795.6,1250.015,2
1716.325,1747.33,0
1622.985,723.775,1
1761.695,1550.705,1
1211.6,1324.115,2
2347.605,1775.54,1
711.295,1881.49,1
928.46,1521.715,2
1070.55,1256.905,2
1783.145,1190.345,1
1759.03,783.77,1
1359.865,1478.75,1
845,1651.065,1
3262.87,2378.415,1
2580.955,1243.19,0
965.9,1354.73,1
3477.5,2278.185,0
3185.455,2119.585,1
2490.085,2002.39,0
2500.485,1263.6,2
2847.13,2231.97,1
1847.3,2488.265,1
2311.335,1032.525,1
1142.44,970.515,1
3109.275,2206.945,0
990.795,1792.115,1
1916.2,778.635,2
1667.51,1491.49,2
1163.955,2951.065,0
3292.055,2501.785,2
2291.77,2261.285,1
2679.3,1868.425,2
1909.375,636.5775,1
2150.785,908.31,2
1008.67,1641.705,2
1398.345,2306.395,0
1978.665,714.155,2
2331.81,2353.78,1
1756.625,1904.5,1
2001.935,2231.515,3
1714.31,1075.035,1
900.51,1590.095,2
1254.045,1245.855,1
2735.135,2279.16,2
2265.9,880.1,1
2003.43,3492.515,0
3227.38,1626.495,2
2864.095,2605.525,1
2253.095,2706.535,3
1877.265,1209.065,2
1034.995,2147.73,2
2012.14,2625.025,1
974.025,1049.23,0
2943.655,1471.925,2
1037.14,1934.465,2
1084.33,1174.94,2
2637.83,3099.655,0
2003.95,665.47,1
1992.25,1674.465,1
2395.705,1350.7,2
879.905,1705.47,0
2359.305,3269.5,0
3062.02,941.265,1
2051.79,2560.285,1
3121.43,2770.56,0
1639.235,3280.615,0
1674.725,3030.04,1
2313.22,1478.295,2
1604.46,1549.665,1
938.73,1439.1,0
2550.275,2529.15,1
2081.365,2137.785,1
1766.18,920.14,1
1257.75,2938.585,2
1592.175,1953.315,3
2054.325,1510.145,2
2806.31,1452.295,2
1691.17,1877.33,3
964.08,1591.98,2
1516.06,3186.885,0
2353.13,2736.5,3
1177.54,1040.39,2
1212.965,1511.64,2
3136.575,2909.66,0
2310.425,2673.58,1
3297.58,1993.225,1
1517.425,2132,1
2980.12,2544.1,2
1920.035,2721.615,1
1295.84,1614.925,2
2123.42,1856.66,1
2684.565,2831.66,3
1552.005,2441.4,2
1651.39,2042.885,1
1562.34,673.725,1
1902.68,1327.625,2
2287.61,1957.995,3
1539.655,1400.035,2
2674.75,3061.11,0
971.945,2712.515,2
2695.03,1538.94,1
1803.165,578.1685,0
2998.32,2311.335,1
2590.965,1440.855,2
1419.99,941.59,2
2381.73,1951.43,3
1716.52,980.785,1
2737.41,2531.1,1
2137.59,1806.22,1
1749.8,898.495,0
2125.89,1232.335,2
2425.605,1439.425,2
1769.105,3129.815,1
1533.22,1070.485,1
1571.31,2939.3,3
1790.1,1960.27,1
1024.4,1372.41,2
2260.05,3360.825,0
2205.645,2791.945,3
1361.945,2063.75,1
2185.43,3100.11,3
2136.095,1908.595,1
834.99,2535,2
1250.86,1436.5,1
2096.64,1925.105,1
2115.165,824.135,2
2793.83,2311.335,2
2552.55,1129.83,2
1212.77,1454.765,1
1588.665,2136.03,1
3094.65,3016.26,0
1759.745,3307.2,0
2658.045,780.65,2
2883.595,1996.41,2
2261.675,1414.205,2
1710.735,2340.455,1
2778.62,3325.855,0
2300.155,2807.87,3
1678.95,3262.415,0
1536.47,3321.63,0
2206.36,3360.76,0
2350.985,682.11,2
1571.505,2839.98,1
1991.73,1385.865,2
2712.71,1606.67,1
3060.655,1989.715,2
1716,1330.485,2
1711.19,2581.475,0
1787.24,3192.605,0
2016.105,585.2145,1
1207.18,866.515,2
2178.475,1917.695,3
856.7,2843.555,0
1135.94,1370.265,2
2329.015,2249.195,0
1587.56,2742.415,2
2302.43,2436.85,1
1742.585,606.957,2
1469.195,1713.465,2
2718.3,2492.945,3
3165.045,2463.24,1
2688.92,1639.3,2
3146.26,1689.415,3
1781.325,3280.68,0
1657.89,3303.105,0
1517.555,3176.225,0
1792.57,609.115,2
1484.6,1757.99,2
2065.245,3224.13,0
1634.49,614.8415,1
2997.67,1728.285,2
3042.325,1823.315,0
3278.535,2247.44,1
800.475,2141.035,2
1701.05,2884.635,1
2718.755,2514.525,1
716.69,2114.125,2
2133.95,1407.965,2
2241.2,2077.79,3
1445.34,3226.795,0
1539.85,2189.2,1
1159.6,1717.17,0
636.6555,1814.8,1
1771.38,1963.65,1
1794.325,1383.655,1
1633.385,1831.895,0
2034.045,1543.945,2
2614.04,721.435,1
992.03,1283.685,1
1068.73,3065.79,0
1199.9,2804.36,0
928.33,2423.59,2
3217.435,2092.935,1
1509.17,951.73,0
1722.37,3214.575,0
2623.27,803.855,2
1330.29,2074.735,0
2988.31,2847.195,0
3098.81,1877.395,1
1644.435,1706.25,2
1401.27,914.875,2
1811.745,2744.43,1
1611.35,1089.855,1
2145.455,3111.94,3
1390.415,2571.075,2
1769.04,1352.39,1
673.14,2274.48,2
2106,730.795,2
1210.365,2156.635,2
635.9535,1754.74,0
904.865,1689.805,1
3368.495,2698.865,0
1314.365,2951.585,2
3318.12,1931.605,1
2224.82,769.21,1
2584.66,3225.17,0
1885.52,2730.65,1
2145.975,1091.805,2
2249.975,1369.615,1
1826.435,764.27,2
1816.555,2465.58,1
1214.33,1481.74,1
1833.845,2748.46,1
1739.075,3439.475,0
3091.01,2464.28,0
848.445,2190.565,2
2592.85,1406.47,2
1732.185,2445.69,1
1837.16,2913.04,1
2322.385,1147.51,2
2474.485,2622.88,3
2229.955,1997.06,3
1626.3,2766.855,1
1960.205,635.947,0
3115.45,1847.3,1
1608.1,2904.59,1
3159.13,1045.135,1
2505.62,1710.41,2
1137.37,1786.07,1
1110.98,2701.01,2
2215.2,1101.555,1
3096.145,1010.49,2
2433.21,1629.225,2
3509.74,2050.49,2
1543.165,1263.275,1
2411.175,2828.215,0
3302.065,1582.1,2
2595.905,1368.9,1
2119.65,2550.795,0
2311.79,905.71,1
1365.26,1170.455,0
1784.64,703.625,2
1051.18,2737.67,2
1649.83,2663.96,2
1268.28,1843.855,1
1320.54,752.31,0
1488.63,1382.29,1
2041.715,1750.125,0
2277.99,2507.115,1
1009.775,1189.305,2
1497.47,1693.64,1
1892.215,854.1,2
2196.74,1164.41,2
3390.92,2525.965,0
2320.11,3153.995,0
3339.18,2311.595,2
2294.76,1625.975,1
2235.285,2628.08,3
715.52,2552.94,0
1420.185,1437.215,0
2575.56,1772.225,2
1224.21,1057.745,2
2229.76,854.23,1
1571.765,1945.58,3
1639.625,2524.405,2
1516.775,650.325,1
1646.84,3053.765,1
3131.115,2570.555,1
1131.585,2081.43,2
1555.255,2792.01,2
2678.065,2503.345,3
2734.355,2091.7,1
2135.38,1419.015,0
3060.98,998.66,3
2224.82,1087.255,1
2490.995,2080.585,3
2113.215,1522.82,2
3246.295,2357.29,1
2622.035,2496.52,3
2842.515,2197.91,2
2021.37,888.29,0
2705.43,706.94,2
1607.71,2577.64,2
1462.175,2901.73,1
1790.685,2534.87,1
1283.035,999.18,0
1445.08,2485.405,2
1754.415,2441.01,1
1559.675,1797.835,2
1709.045,1878.825,3
1036.36,1244.23,2
1550.575,814.645,2
3067.74,1845.22,1
1664.065,1372.995,2
1025.05,1239.225,2
3252.86,1193.985,1
2660.58,2504.385,3
1301.56,2064.66,0
2621.385,2114.645,1
2252.835,684.06,2
1606.28,731.12,1
1652.885,638.3845,1
1587.69,2169.505,1
2669.615,915.07,2
2333.37,1265.16,2
1891.37,2115.685,3
1593.15,3422.25,0
2391.675,1518.4,2
1113.97,952.835,1
2296.58,2383.615,1
2252.965,1597.895,1
1426.23,2460.12,2
1904.565,2412.8,1
1427.79,2028.065,1
2407.08,1842.945,1
1756.04,1656.59,1
1999.075,2560.935,1
2249.845,1515.28,1
1465.685,2589.665,2
968.305,1808.17,1
1572.48,1246.05,1
2049.775,1518.205,0
937.82,1478.685,2
3096.405,1976.52,2
2956.915,2927.145,0
2957.565,2796.625,1
2133.82,3461.77,0
1820.585,2033.525,1
3144.44,2434.835,1
724.62,1597.05,1
1687.27,1981.785,2
1776.645,2458.495,1
1471.47,845.845,0
1889.42,806.715,2
1992.315,2705.04,1
2405.845,577.7525,1
2174.965,634.764,1
589.498,2127.385,2
1441.57,932.1,2
3121.625,3007.81,0
2586.545,833.105,2
1572.87,2882.815,1
1668.03,3324.36,0
2416.895,2090.075,3
1432.73,1331.2,1
2201.68,3160.105,3
1807.715,1036.945,2
1730.69,3287.57,0
2231.515,677.95,2
2244.385,820.105,0
1788.15,1831.115,1
2396.03,2615.73,3
1871.22,2379,1
1454.31,2462.07,2
1357.395,1776.45,2
1803.295,3258.515,0
1718.08,628.394,2
902.395,1905.345,1
2395.38,1477.515,2
2062.06,2345.07,1
3291.145,1532.245,1
1698.45,1580.345,1
2079.155,2191.8,1
2346.24,1643.005,1
1822.925,2729.35,1
769.21,2035.54,2
2337.14,2483.91,1
3189.03,2020.98,1
2673.84,2537.34,1
1901.185,1615.965,1
2398.565,1847.625,1
1620.32,1469.325,0
1781.065,2277.86,1
2821.13,2616.9,3
2707.835,2185.82,2
2155.27,2278.055,1
1195.61,2062.905,2
2509.975,1965.535,1
3092.505,2011.23,2
1246.18,917.54,1
892.775,1367.015,2
788.06,2517.97,2
1173.445,1742,1
1467.895,1637.22,1
1511.445,1286.415,0
1807.195,3357.77,0
1212.445,3151.59,0
2130.96,620.295,1
1461.59,2024.815,1
2947.62,2779.855,1
937.69,1867.06,1
2105.025,1299.09,0
930.475,1645.735,2
1519.7,1851.135,2
1853.475,1608.555,1
2151.76,1892.995,1
2027.285,2595.84,1
1499.81,1957.02,1
1816.1,2178.8,3
1704.69,2075.19,1
1573.715,1563.51,1
2061.28,2075.125,0
2589.21,1968.46,1
2147.34,1409.98,2
2089.555,1184.885,2
3321.305,2140.45,1
1393.08,2780.765,2
3097.12,2934.555,0
2405.91,2239.77,3
1613.365,1650.48,0
1893.58,1799.525,1
1332.305,2047.435,0
1969.5,2662.66,1
2161.445,2217.28,1
1453.14,2220.595,2
2102.88,2070.965,1
1265.745,1764.685,1
1176.24,3104.725,0
3228.615,1402.765,1
1142.18,1602.315,2
2887.43,1721.72,2
2876.315,2729.35,1
2092.155,2725.255,3
1839.565,2974.855,1
2222.87,2004.21,3
1622.465,2381.34,2
2703.025,2507.05,3
3017.365,3010.865,0
1878.565,1127.88,1
3367,2719.665,0
829.01,1190.28,2
1367.405,1112.15,1
2244.255,1861.99,3
1316.9,1685.125,2
1807.13,896.805,2
2814.955,2734.03,0
1984.45,2021.11,1
2152.54,2967.25,3
1512.485,1810.25,0
1631.24,2638.09,2
2469.415,1724.06,3
2667.21,768.69,1
3198.39,2091.765,1
2938.195,890.435,2
2306.135,603.733,1
2689.31,2442.245,3
2926.365,1356.29,2
2230.215,936.975,2
2274.935,1300,1
2480.53,1528.41,1
2246.465,1529.905,1
663.845,1939.145,2
1756.82,857.155,0
1719.25,2773.615,1
1750.775,2816.45,1
2107.365,2254.395,1
1168.83,1636.05,1
1619.735,1206.14,1
2281.11,1322.035,0
1254.565,1779.83,1
2979.21,2789.28,1
2246.27,748.865,2
2757.235,2125.175,1
2644.46,1028.755,2
1887.275,2603.055,1
1938.43,2542.93,1
2518.035,2408.575,3
1016.08,1354.08,2
1330.615,1510.015,1
1339.26,1993.485,1
2475.2,660.595,2
2845.44,1256.45,0
1016.535,2577.51,2
1039.35,1098.825,2
1565.265,1481.675,1
2493.79,2151.955,3
2285.66,1826.435,1
2477.93,1960.66,1
1985.49,1165.71,1
1091.155,1892.085,1
1342.64,1943.11,2
1543.555,2883.66,1
2136.29,1468.415,2
3048.89,2549.56,2
911.43,1791.4,0
3118.05,2349.75,0
1627.275,2963.87,1
2212.73,3376.035,0
1743.105,1149.46,1
2240.94,1637.155,1
1624.805,2910.115,0
1053.78,1003.665,0
1822.535,2227.225,2
1385.085,1937.39,2
3276.975,2048.215,1
2260.05,3200.275,0
2027.35,1970.8,1
2799.225,2161.185,1
1045.785,2768.155,2
2309.71,1585.025,2
1847.235,3368.495,0
968.63,1026.155,1
3504.8,2293.59,0
1690.065,964.665,0
2792.92,3081.845,0
1887.405,2760.095,0
1014.715,2264.665,2
1779.44,1133.21,1
3270.345,2820.805,0
2381.6,2577.12,0
2096.64,725.465,0
1650.22,1167.14,0
2486.055,2527.525,1
1683.37,2047.24,1
2741.31,821.73,2
1657.5,2315.105,1
2030.665,2803.775,3
1504.88,2620.215,2
1991.99,872.43,0
2657.07,771.095,2
3088.735,1017.51,2
2133.885,2577.185,1
2467.335,1210.69,2
1427.79,1987.83,1
2395.51,1894.685,1
1456.065,1695.07,1
2327.65,1576.315,2
1622.4,1378.91,2
645.8985,1797.315,1
1498.25,2336.36,2
976.43,1659.84,2
1251.25,3181.23,0
1462.955,2194.53,2
1144.26,1982.955,0
733.655,2545.66,0
1774.5,2777.97,0
2725.06,888.355,1
1928.875,2905.63,1
2650.7,1980.875,1
1440.205,2030.015,1
1965.535,2155.53,1
1734.395,2021.11,1
1923.61,2656.42,1
3200.08,2247.83,1
1846.325,1970.995,1
1522.69,3339.96,0
2212.08,2020.85,3
878.215,2159.56,2
3366.35,1614.015,1
1428.96,1887.08,1
2395.705,666.38,2
1885.65,3294.785,0
3073.07,2026.57,0
2578.875,1375.66,2
887.705,1152.84,2
1865.89,2532.4,1
1457.04,3272.49,0
2991.43,2581.02,2
851.89,1126.125,0
1788.67,2106.065,3
3409.185,2351.83,0
764.4,1758.51,1
1000.545,2170.09,2
1861.015,1640.535,1
1048.97,1389.7,1
1473.81,1058.525,1
2854.735,827.58,1
1855.685,2082.145,1
2188.745,2380.95,1
1554.54,1647.49,0
1167.92,822.38,2
1628.705,803.4,1
1814.67,1634.945,0
1662.375,2730.325,1
2331.29,2653.69,1
603.2845,1896.375,2
1055.535,1960.14,2
2857.465,2228.72,1
2597.855,2110.615,1
3025.75,923.65,1
1433.51,2899.585,2
1973.725,2187.445,1
2401.165,1536.275,2
1930.305,2424.63,1
2124.98,2169.245,1
1941.745,2664.675,1
2323.035,649.805,2
929.175,1708.72,1
1801.215,3005.015,1
2143.31,2572.7,1
2400.385,2182.44,3
2229.955,2349.23,0
1686.1,938.21,2
1694.03,3465.995,0
2353.78,1854.125,1
2294.305,1848.21,3
2621.775,2347.995,3
1751.36,2765.49,1
1848.795,2730.585,1
1729.39,2298.53,1
2156.83,1768.91,1
1414.075,1236.56,1
1674.01,1608.88,1
2460.77,1190.995,2
1411.93,1980.29,1
2327.715,2863.9,0
840.775,1790.945,1
2660.97,1401.27,1
3463.2,2418.26,0
2066.025,2042.04,1
2066.61,612.3455,2
2365.87,1800.24,1
3271.125,2141.295,1
3234.79,2160.21,1
3411.655,1684.93,1
1619.215,3053.895,1
1075.685,1167.4,2
2334.02,2663.115,1
3021.525,939.575,2
1882.14,1446.055,1
1373.32,1898.325,1
2183.48,1937.78,3
1585.155,2236.455,1
1837.485,1207.05,2
3137.55,1955.46,1
1180.66,1174.29,0
1791.465,3404.18,0
1752.335,3120.325,1
1480.7,1778.075,2
869.57,2907.58,0
782.73,1381.185,2
1179.035,1640.47,2
1925.625,1669.785,0
2040.22,2679.69,1
1534.455,1347.515,2
1913.86,1750.84,0
1695.525,2753.92,1
2640.3,1151.475,2
1601.145,772.005,1
1413.425,1024.985,2
2599.48,2968.745,0
3196.96,2346.89,1
2115.62,1367.015,2
1053.78,2480.4,2
2022.67,1980.745,1
3033.42,2700.23,2
2551.315,2168.27,1
1318.85,978.965,2
1274.65,1728.48,1
706.485,1753.31,1
1859.585,2012.075,0
3109.47,2330.64,1
1330.745,2624.31,2
3257.8,2011.23,1
2830.685,1843.725,3
1458.405,1715.09,2
2292.355,2591.68,1
1696.695,3311.23,0
660.335,1751.75,0
2392.585,1697.41,1
1531.855,2222.35,3
1921.595,633.4965,1
2699.19,3216.07,0
2341.625,785.72,2
878.475,1632.8,1
2785.51,2649.27,3
739.31,2448.68,2
837.915,1600.625,1
1271.66,2021.11,2
2312.44,1593.41,2
2001.285,2183.935,1
1691.17,3431.545,0
1523.405,1779.505,3
1223.69,1223.105,2
2746.12,742.43,2
685.88,2063.035,2
1892.41,1290.055,2
2231.19,1986.92,3
3050.58,2530.645,2
1037.465,1481.09,2
1744.015,3155.23,0
1668.485,2414.49,2
1352.26,1453.92,1
1143.09,3139.435,0
1748.305,1849.055,1
2758.08,1786.525,2
3431.48,2306.655,0
2054.325,2257.71,1
1971.84,2070.965,1
2041.91,2428.725,1
1523.145,1345.825,2
1375.53,1990.04,1
2554.76,3147.82,0
1942.07,2637.05,1
3005.015,2893.865,0
1890.265,565.773,1
642.525,2346.305,0
1705.21,1560.13,1
1575.145,2137.395,1
3146.975,2545.855,1
1273.025,860.6,2
2568.28,1368.9,2
2953.08,2588.105,1
2557.36,1224.795,1
2246.79,1389.7,2
2475.2,1242.41,2
2315.17,731.51,2
2452.255,1659.97,2
2698.54,1621.685,0
1774.89,596.219,1
2552.55,1144.13,2
643.2465,1887.08,2
1866.93,1374.49,1
3270.475,2801.045,0
1862.705,3015.87,1
2564.445,1024.27,2
863.655,2869.035,0
1459.77,3144.115,0
2152.735,685.685,2
1516.905,1731.86,2
771.68,1260.935,2
1775.865,2790.19,1
2707.315,1894.49,2
756.73,2598.635,0
1921.4,1822.665,1
3319.29,2378.48,1
1416.415,1357.59,1
977.47,1794.26,0
871,1743.69,1
1981.07,1298.245,2
1179.23,1664.585,1
2312.96,2406.885,1
1770.21,2704.975,1
1659.645,3248.7,0
787.93,1755.715,1
1412.645,1368.315,1
2488.07,1736.41,2
2533.96,2249.13,1
1710.085,1680.965,0
1929.72,1833.13,1
2356.25,2545.27,1
3073.785,2273.96,2
847.6,1905.93,2
893.88,1552.265,2
2326.22,1668.875,1
995.41,1363.44,1
1838.72,2155.205,3
2023.645,1260.545,2
1874.08,1573.065,1
3104.985,1782.495,2
2469.285,1846.325,1
3212.56,1965.405,2
1588.47,1973.14,3
1547.91,1200.68,1
2333.435,631.878,0
1294.215,1385.995,2
3189.875,2253.485,1
586.9825,2276.365,2
3129.945,2689.245,2
1505.79,3358.095,0
1613.82,2421.575,2
2935.725,1555.905,2
1193.4,1826.045,0
2533.7,1908.335,1
1982.305,2615.73,1
2431.195,1842.685,1
1105.195,1668.55,1
1647.425,1601.34,1
827.71,2238.73,2
1935.7,2795.78,1
2497.69,3165.175,0
2426.19,2305.55,1
1951.755,2521.48,0
3214.51,2790.97,0
1002.17,1564.81,2
1754.545,1221.155,1
2570.88,1493.05,2
2257.775,2075.97,3
1504.36,1641.51,1
2277.99,705.055,2
1223.43,1855.425,2
2669.225,2338.31,2
1284.01,1916.525,1
1855.23,2454.985,0
1446.445,3087.24,0
1531.335,1580.345,1
2832.635,2211.625,2
1234.675,918.775,1
2173.47,3360.5,0
1537.445,1242.605,1
2730.975,1316.835,2
2978.495,2927.34,0
1735.435,588.159,1
2102.815,1360.905,2
3151.395,2383.355,1
711.945,1742.715,1
2259.335,1337.245,1
1885.845,2071.81,1
1483.82,859.56,2
1696.175,3277.82,0
1170.585,2037.23,2
1663.675,2877.225,1
1343.225,2849.535,2
2509.845,2516.345,1
1677.065,3147.365,0
3073.2,936.065,1
1328.08,1531.335,1
3520.53,1839.89,2
3059.55,2507.83,2
2310.165,829.92,2
2286.765,993.525,1
1698.84,1926.275,3
2812.095,2219.36,2
2269.15,2665.65,3
1099.605,2049.84,0
1124.435,1092.715,0
1941.68,565.851,1
2401.49,1524.51,2
2062.775,1487.135,0
954.72,1478.1,2
2252.38,1009.645,1
1334.58,1873.04,1
1372.67,1773.915,2
2213.055,2200.9,1
1206.855,1067.69,2
2229.695,1462.305,1
3124.485,1053,2
2467.14,654.485,2
1900.21,1829.295,1
1546.87,1490.125,1
1573.715,1685.385,1
3076.97,2038.075,0
1209.91,1874.6,1
1608.36,2100.28,1
3367.065,1581.97,1
1467.96,3301.545,0
1254.37,2175.615,2
3171.025,2386.345,0
1357.98,1642.875,2
586.378,2199.015,2
1817.01,3090.23,1
2896.855,2580.565,1
801.775,1566.11,1
2972.775,2575.17,2
1818.505,2561.26,1
1789.645,3299.465,0
1916.785,1688.505,1
1558.18,1970.28,3
2479.23,1797.315,1
2003.04,2533.765,0
3008.59,1820.715,2
1666.86,2305.81,1
1625.78,1561.365,1
2817.36,3312.205,0
1212.38,958.945,1
1023.36,1419.535,1
2196.74,2704.845,3
2151.89,1721.655,1
1832.675,3278.34,0
3003.975,1894.36,2
1277.38,1672.32,0
1426.555,738.985,1
2503.02,3151.2,0
2180.555,2371.2,1
1072.24,1860.17,0
1717.755,1607.775,1
1618.305,2830.035,1
2610.14,2418.845,3
1507.025,1616.745,1
1077.765,892.19,1
1490.125,1674.79,0
1261.845,1253.59,2
1084.07,899.6,1
1051.18,1651,2
2077.14,2775.89,3
2454.725,3161.86,0
1079.455,1704.235,2
2412.865,1749.67,1
3377.985,2581.15,0
2500.875,2098.785,3
1187.225,1612.52,2
2996.11,2602.665,1
2613.91,2328.755,1
1572.87,2734.095,0
2934.425,839.865,1
1455.675,1575.015,1
3121.3,1264.51,2
2688.53,855.14,2
3035.76,2284.36,2
1126.71,1886.82,1
1705.665,2965.95,1
1679.08,2336.49,1
1214.915,1302.86,2
889.98,1669.72,0
986.57,1166.035,2
3126.5,3067.025,0
1837.55,1533.285,0
1911.91,936.91,1
3259.165,1874.405,2
2202.265,1737.97,1
1536.08,2499.575,2
1613.3,1263.08,2
1790.035,2712.125,1
3011.19,3181.62,0
2664.35,1576.965,1
1596.66,1580.345,1
1372.085,3023.605,2
879.97,1580.02,2
2354.69,2184.845,3
2598.375,974.09,2
2713.555,2102.035,1
2983.76,2571.53,2
2475.915,1612.78,0
1783.99,2816.19,0
2135.9,1366.17,2
1506.115,2565.55,2
3133.585,2581.54,1
1583.985,1125.475,1
1707.615,2938.78,1
2278.965,2825.16,3
987.87,2702.18,2
2166.775,2346.045,1
2316.73,2024.425,3
2244.19,1274.845,0
1808.885,1456.26,1
2322.125,1996.475,3
1052.285,1999.53,0
1474.265,944.515,0
1444.495,2419.365,2
2918.825,2620.93,1
2504.775,1666.665,0
1506.375,1531.465,1
1859.39,2509.13,1
925.34,1805.115,1
1955.525,2854.215,1
3063.905,2840.175,0
2766.79,2095.08,1
673.01,1946.88,2
2673.125,1619.8,2
1776.06,2809.755,1
3145.805,2403.44,1
1007.955,2188.095,2
707.915,2108.73,2
896.285,2167.1,2
1976.585,2271.88,3
1476.085,968.435,1
2190.955,882.57,2
2340.455,1953.12,3
1454.375,2378.74,2
1903.85,1858.025,1
1822.47,2896.27,1
2252.575,718.185,2
3054.675,2208.635,2
1463.02,1052.935,1
1501.89,2540.2,2
1911.13,2233.66,3
3045.835,1770.6,2
1158.495,2147.73,2
1792.05,3008.85,1
1913.015,2936.245,1
863.785,1227.72,2
2295.735,3242.2,0
1199.64,2004.08,2
1603.29,2849.795,0
1910.74,2020.98,1
3287.18,1924.65,0
2468.31,1451.905,2
1487.265,1413.295,1
1678.495,1065.87,1
1213.745,2746.445,2
2674.23,1663.87,2
2238.21,1894.425,3
1041.755,1235.325,2
2415.4,1873.495,1
1765.075,2773.745,1
2954.315,1928.03,0
717.925,2314,2
2104.635,2822.365,3
1165.905,1230.45,0
2925.325,2398.175,2
925.73,1744.015,1
2618.46,770.705,1
1128.14,2203.955,2
1395.745,1418.95,1
1336.66,1031.68,2
2615.99,2265.51,1
1966.9,2528.695,1
746.59,1923.09,2
1046.89,1952.47,2
2755.87,2181.53,0
2061.865,2312.375,1
2359.76,1544.595,2
2248.415,2470.845,1
2192.06,1889.355,3
1221.74,1399.06,2
1869.335,2009.735,1
1809.665,2266.55,3
2571.53,3286.14,0
845.195,1341.275,2
2372.63,1397.305,2
1906.905,2839.72,1
2440.23,674.115,2
2480.14,2076.295,3
2983.175,2829.32,0
1296.23,2697.5,2
1078.935,1817.53,0
1524.9,676.455,0
1117.025,1918.345,1
1701.05,2372.76,1
3063.45,2004.015,2
2956.46,1902.42,2
1720.875,1642.875,1
1157.52,941.72,1
2193.23,1384.11,2
2800.135,2592.72,2
3178.825,2881.645,0
2508.61,2576.925,1
592.462,2015.39,2
1713.66,1028.755,0
1182.025,1048.45,0
1533.35,2441.725,0
778.505,1606.02,1
2783.3,2168.66,1
1126.71,1955.46,1
1827.865,2757.82,1
1039.025,1977.04,0
2524.795,1879.02,1
1940.64,2725.775,1
3006.9,2268.76,1
1375.725,2333.63,2
1567.345,2063.035,1
1197.17,2697.11,2
3294.46,1824.42,2
2138.045,3167.255,0
2247.57,3163.16,0
2041.26,2307.5,1
2914.6,2913.495,2
853.125,2218.84,2
1806.415,1664.065,1
1594.255,2536.04,2
1465.75,807.17,2
2645.63,2098.59,1
1197.625,1616.745,2
1310.985,1895.4,0
1862.965,1583.205,1
1989.195,947.18,2
1699.815,1602.12,1
2927.34,1731.535,2
1462.11,1927.64,1
2011.035,2437.955,1
2547.675,1182.61,2
2410.59,1195.805,2
681.135,1441.635,2
1312.22,2039.375,1
1009.385,2726.685,2
1627.86,2640.69,2
1499.615,2422.225,2
2558.01,2105.415,1
2913.3,2791.88,1
1297.27,917.995,2
1638.975,3033.55,1
1429.22,2059.655,1
1108.055,2010.84,2
646.1715,1675.57,0
1144.715,1373.84,2
1548.56,2863.445,1
1270.36,2844.14,0
1800.37,1227.785,2
1622.27,1301.495,0
995.02,1013.675,1
1443.39,1256.06,1
1650.48,2596.88,2
1793.74,1066.65,2
2154.295,1166.685,2
915.85,1809.535,1
